1,doublekill,medal_rapid_double_kill,SPLASHES_DOUBLEKILL,SPLASHES_DOUBLEKILL_DESC,count,doublekill,combat,
1,triplekill,medal_rapidkill_triple_kill,SPLASHES_TRIPLEKILL,SPLASHES_TRIPLEKILL_DESC,count,triplekill,combat,
1,fourkill,medal_rapidkill_fury_kill,SPLASHES_FOURKILL,SPLASHES_FOURKILL_DESC,count,fourkill,combat,
1,fivekill,medal_rapidkill_frenzy_kill,SPLASHES_FIVEKILL,SPLASHES_FIVEKILL_DESC,count,fivekill,combat,
1,sixkill,medal_rapidkill_super_kill,SPLASHES_SIXKILL,SPLASHES_SIXKILL_DESC,count,sixkill,combat,
1,sevenkill,medal_rapidkill_mega_kill,SPLASHES_SEVENKILL,SPLASHES_SEVENKILL_DESC,count,sevenkill,combat,
1,eightkill,medal_rapidkill_ultra_kill,SPLASHES_EIGHTKILL,SPLASHES_EIGHTKILL_DESC,count,eightkill,combat,
1,multikill,medal_rapidkill_kill_chain,SPLASHES_MULTIKILL,SPLASHES_MULTIKILL_DESC,count,multikill,combat,
1,hijacker,medal_destroy_highjacker,SPLASHES_HIJACKER,SPLASHES_HIJACKER_DESC,count,hijacker,antistreak,
1,backstab,medal_kill_rabbit_punch,SPLASHES_BACKSTAB,SPLASHES_BACKSTAB_DESC,count,backstab,combat,
1,5killstreak,medal_killstreak_bloodthirsty,SPLASHES_BLOODTHIRSTY,SPLASHES_BLOODTHIRSTY_DESC,count,5killstreak,combat,
1,10killstreak,medal_killstreak_merciless,SPLASHES_MERCILESS,SPLASHES_MERCILESS_DESC,count,10killstreak,combat,
1,15killstreak,medal_killstreak_ruthlessy,SPLASHES_RUTHLESS,SPLASHES_RUTHLESS_DESC,count,15killstreak,combat,
1,20killstreak,medal_killstreak_relentless,SPLASHES_RELENTLESS,SPLASHES_RELENTLESS_DESC,count,20killstreak,combat,
1,25killstreak,medal_killstreak_brutal,SPLASHES_BRUTAL,SPLASHES_BRUTAL_DESC,count,25killstreak,combat,
1,30killstreak,medal_killstreak_nuclear,SPLASHES_NUCLEAR,SPLASHES_NUCLEAR_DESC,count,30killstreak,combat,
1,30pluskillstreak,medal_killstreak_unstoppable,SPLASHES_UNSTOPPABLE,SPLASHES_UNSTOPPABLE_DESC,count,30pluskillstreak,combat,
1,pointblank,medal_kill_point_blank,SPLASHES_POINT_BLANK,SPLASHES_POINT_BLANK_DESC,count,pointblank,combat,
1,firstplacekill,medal_kill_kingslayer,SPLASHES_FIRST_PLACE_KILL,SPLASHES_FIRST_PLACE_KILL_DESC,count,firstplacekill,combat,
1,boostslamkill,medal_kill_death_from_above,SPLASHES_BOOST_SLAM_KILL,SPLASHES_BOOST_SLAM_KILL_DESC,count,boostslamkill,combat,
1,assault,medal_gamemode_vanguard,SPLASHES_ASSAULT,SPLASHES_ASSAULT_DESC,count,assault,gamemode,
1,defends,medal_gamemode_defender,SPLASHES_DEFEND,SPLASHES_DEFEND_DESC,count,defend,gamemode,
0,assists,award_trophy,,,count,,,
1,kill_denied_retrieved,medal_gamemode_retrieved,SPLASHES_TAGS_RETRIEVED,SPLASHES_TAGS_RETRIEVED_DESC,count,kill_denied_retrieved,gamemode,gamemode
1,tag_collector,medal_gamemode_clean_up,SPLASHES_TAG_COLLECTOR,SPLASHES_TAG_COLLECTOR_DESC,count,tag_collector,gamemode,
0,humiliation,medal_gamemode_humiliation,SPLASHES_GUN_HUMILIATION,SPLASHES_GUN_HUMILIATION_DESC,count,dropped_enemy_gun_rank,gamemode,
0,regicide,medal_gamemode_regicide,SPLASHES_GUN_REGICIDE,SPLASHES_GUN_REGICIDE_DESC,count,dropped_first_player_gun_rank,gamemode,
0,gunslinger,medal_gamemode_gunslinger,SPLASHES_GUN_QUICK_RANK,SPLASHES_GUN_QUICK_RANK_DESC,count,quick_gun_rank,gamemode,
0,dejavu,medal_gamemode_deja_vu,SPLASHES_GUN_DROPPED,SPLASHES_GUN_DROPPED_DESC,count,dropped_gun_score,gamemode,
0,levelup,medal_gamemode_level_up,SPLASHES_GUN_LEVEL_UP,SPLASHES_GUN_LEVEL_UP_DESC,count,gained_gun_score,gamemode,
1,omegaman,medal_gamemode_omega_man,SPLASHES_FINAL_SURVIVOR,SPLASHES_FINAL_SURVIVOR_DESC,count,final_survivor,gamemode,
1,plague,medal_gamemode_plague,SPLASHES_INFECTED_PLAGUE,SPLASHES_INFECTED_PLAGUE_DESC,count,infected_plague,gamemode,
1,patientzero,medal_gamemode_patient_zero,SPLASHES_FIRST_INFECTED,SPLASHES_FIRST_INFECTED_DESC,count,first_infected,gamemode,
1,careless,medal_gamemode_careless,SPLASHES_GOT_INFECTED,SPLASHES_GOT_INFECTED_DESC,count,got_infected,gamemode,
1,survivor,medal_gamemode_survivor,SPLASHES_SURVIVOR,SPLASHES_SURVIVOR_DESC,count,survivor,gamemode,
1,contagious,medal_gamemode_contagious,SPLASHES_INFECTED_SURVIVOR,SPLASHES_INFECTED_SURVIVOR_DESC,count,infected_survivor,gamemode,
1,kill_while_capture,medal_gamemode_aggression,SPLASHES_KILL_WHILE_CAPTURE,SPLASHES_KILL_WHILE_CAPTURE_DESC,count,kill_while_capture,gamemode,
1,opening_move,medal_gamemode_opening_move,SPLASHES_OPENING_MOVE,SPLASHES_OPENING_MOVE_DESC,count,opening_move,gamemode,
1,ninja_defuse,medal_gamemode_ninja_defuse,SPLASHES_NINJA_DEFUSE,SPLASHES_NINJA_DEFUSE_DESC,count,ninja_defuse,gamemode,
1,last_man_defuse,medal_gamemode_clutch,SPLASHES_LAST_MAN_DEFUSE,SPLASHES_LAST_MAN_DEFUSE_DESC,count,last_man_defuse,gamemode,
1,elimination,medal_gamemode_elimination,SPLASHES_ELIMINATION,SPLASHES_ELIMINATION_DESC,count,elimination,gamemode,
1,last_man_standing,medal_gamemode_last_man_standing,SPLASHES_LM_ELIMINATION,SPLASHES_LM_ELIMINATION_DESC,count,last_man_standing,gamemode,
1,sr_tag_elimination,medal_gamemode_collector,SPLASHES_SR_TAG_ELIMINATION,SPLASHES_SR_TAG_ELIMINATION_DESC,count,sr_tag_elimination,gamemode,
1,sr_tag_revive,medal_gamemode_revive,SPLASHES_SR_TAG_REVIVE,SPLASHES_SR_TAG_REVIVE_DESC,count,sr_tag_revive,gamemode,
1,exo_knife_kill,medal_kill_skewered,SPLASHES_EXO_KNIFE_KILL,SPLASHES_EXO_KNIFE_KILL_DESC,count,exo_knife_kill,combat,
1,near_death_kill,medal_gamemode_survivor,SPLASHES_NEAR_DEATH_KILL,SPLASHES_NEAR_DEATH_KILL_DESC,count,near_death_kill,combat,
1,slide_kill,medal_kill_low_blow,SPLASHES_SLIDE_KILL,SPLASHES_SLIDE_KILL_DESC,count,slide_kill,combat,
1,flash_kill,medal_kill_blindfight,SPLASHES_FLASH_KILL,SPLASHES_FLASH_KILL_DESC,count,flash_kill,combat,
1,riot_kill,medal_kill_shield_bash,SPLASHES_RIOT_KILL,SPLASHES_RIOT_KILL_DESC,count,riot_kill,combat,
1,melee_air_to_air,medal_kill_air_supremacy,SPLASHES_MELEE_AIR_TO_AIR,SPLASHES_MELEE_AIR_TO_AIR_DESC,count,melee_air_to_air,combat,
1,assist_riot_shield,medal_kill_crowd_control,SPLASHES_SHIELDASSIST,SPLASHES_SHIELDASSIST_DESC,count,assist_riot_shield,combat,
1,semtex_stick,medal_kill_stick,SPLASHES_SEMTEX_STICK,SPLASHES_SEMTEX_STICK_DESC,count,semtex_stick,combat,
1,stuck_with_explosive,medal_kill_pincushion,SPLASHES_STUCK_WITH_EXPLOSIVE,SPLASHES_STUCK_WITH_EXPLOSIVE_DESC,count,stuck_with_explosive,combat,
1,exo_knife_recall_kill,medal_kill_boomerang,SPLASHES_EXO_KNIFE_RECALL,SPLASHES_EXO_KNIFE_RECALL_DESC,count,exo_knife_recall_kill,combat,
1,crossbow_stick,medal_kill_deadeye,SPLASHES_CROSSBOW_STICK,SPLASHES_CROSSBOW_STICK_DESC,count,crossbow_stick,combat,
1,multiKillOneBullet,medal_kill_efficiency,SPLASHES_EFFICIENY,SPLASHES_EFFICIENY_DESC,count,multiKillOneBullet,combat,
1,think_fast,medal_kill_think_fast,SPLASHES_THINK_FAST,SPLASHES_THINK_FAST_DESC,count,think_fast,combat,
1,take_and_kill,medal_kill_backfire,SPLASHES_TAKE_AND_KILL,SPLASHES_TAKE_AND_KILL_DESC,count,take_and_kill,combat,
1,touchdown,medal_gamemode_hacker,SPLASHES_TOUCHDOWN,SPLASHES_TOUCHDOWN_DESC,count,touchdown,gamemode,
1,fieldgoal,medal_gamemode_ddos,SPLASHES_FIELDGOAL,SPLASHES_FIELDGOAL_DESC,count,fieldgoal,gamemode,
1,interception,medal_gamemode_counter_hack,SPLASHES_INTERCEPTION,SPLASHES_INTERCEPTION_DESC,count,interception,gamemode,
1,kill_with_ball,medal_gamemode_virus,SPLASHES_KILL_WITH_BALL,SPLASHES_KILL_WITH_BALL_DESC,count,kill_with_ball,gamemode,
1,ball_score_assist,medal_gamemode_trojan,SPLASHES_BALL_SCORE_ASSIST,SPLASHES_BALL_SCORE_ASSIST_DESC,count,ball_score_assist,gamemode,
1,pass_kill_pickup,medal_gamemode_zero_cool,SPLASHES_PASS_KILL_PICKUP,SPLASHES_PASS_KILL_PICKUP_DESC,count,pass_kill_pickup,gamemode,
1,four_play,medal_kill_four_play,SPLASHES_SEC_DEFENSE,SPLASHES_SEC_DEFENSE_DESC,count,four_play,combat,
1,uav_destroyed,medal_destroyscorestreak_blackout,SPLASHES_UAV_DESTROYED,SPLASHES_UAV_DESTROYED_DESC,count,uav_destroyed,antistreak,
1,warbird_destroyed,medal_destroyscorestreak_winged,SPLASHES_WARBIRD_DESTROYED,SPLASHES_WARBIRD_DESTROYED_DESC,count,warbird_destroyed,antistreak,
1,paladin_destroyed,medal_destroyscorestreak_antihero,SPLASHES_PALADIN_DESTROYED,SPLASHES_PALADIN_DESTROYED_DESC,count,paladin_destroyed,antistreak,
1,vulcan_destroyed,medal_destroyscorestreak_icarus,SPLASHES_VULCAN_DESTROYED,SPLASHES_VULCAN_DESTROYED_DESC,count,vulcan_destroyed,antistreak,
1,goliath_destroyed,medal_destroyscorestreak_david,SPLASHES_GOLIATH_DESTROYED,SPLASHES_GOLIATH_DESTROYED_DESC,count,goliath_destroyed,antistreak,
1,missile_strike_destroyed,medal_destroyscorestreak_sdi,SPLASHES_MISSILE_DESTROYED,SPLASHES_MISSILE_DESTROYED_DESC,count,missile_strike_destroyed,antistreak,
1,sentry_gun_destroyed,medal_destroyscorestreak_dismantle,SPLASHES_SENTRY_DESTROYED,SPLASHES_SENTRY_DESTROYED_DESC,count,sentry_gun_destroyed,antistreak,
1,strafing_run_destroyed,medal_destroyscorestreak_88mm_flak,SPLASHES_STRAFING_DESTROYED,SPLASHES_STRAFING_DESTROYED_DESC,count,strafing_run_destroyed,antistreak,
1,assault_drone_destroyed,medal_destroyscorestreak_scrapper,SPLASHES_ASSAULT_DRONE_DESTROYED,SPLASHES_ASSAULT_DRONE_DESTROYED_DESC,count,assault_drone_destroyed,antistreak,
1,recon_drone_destroyed,medal_destroyscorestreak_flyswatter,SPLASHES_RECON_DRONE_DESTROYED,SPLASHES_RECON_DRONE_DESTROYED_DESC,count,recon_drone_destroyed,antistreak,
1,map_killstreak_destroyed,medal_destroyscorestreak_no_soup_for_you,SPLASHES_MAP_KILL_DESTROYED,SPLASHES_MAP_KILL_DESTROYED_DESC,count,map_killstreak_destroyed,antistreak,
1,assist_killstreak_destroyed,medal_scorestreak_vandalism,SPLASHES_ASSIST_DESTROYED,SPLASHES_ASSIST_DESTROYED_DESC,count,assist_killstreak_destroyed,antistreak,
1,warbird_kill,medal_scorestreak_bird_of_prey,SPLASHES_WARBIRD_KILL,SPLASHES_WARBIRD_KILL_DESC,count,warbird_kill,streak,
1,paladin_kill,medal_scorestreak_shock_and_awe,SPLASHES_PALADIN_KILL,SPLASHES_PALADIN_KILL_DESC,count,paladin_kill,streak,
1,vulcan_kill,medal_scorestreak_raze,SPLASHES_VULCAN_KILL,SPLASHES_VULCAN_KILL_DESC,count,vulcan_kill,streak,
1,goliath_kill,medal_scorestreak_terminated,SPLASHES_GOLIATH_KILL,SPLASHES_GOLIATH_KILL_DESC,count,goliath_kill,streak,
1,airdrop_kill,medal_scorestreak_one_in_a_million,SPLASHES_AIRDROP_KILL,SPLASHES_AIRDROP_KILL_DESC,count,airdrop_kill,streak,
1,airdrop_trap_kill,medal_scorestreak_bait_taken,SPLASHES_AIRDROP_TRAP_KILL,SPLASHES_AIRDROP_TRAP_KILL_DESC,count,airdrop_trap_kill,streak,
1,missile_strike_kill,medal_scorestreak_predator,SPLASHES_MISSILE_STRIKE_KILL,SPLASHES_MISSILE_STRIKE_KILL_DESC,count,missile_strike_kill,streak,
1,sentry_gun_kill,medal_scorestreak_area_denial,SPLASHES_SENTRY_GUN_KILL,SPLASHES_SENTRY_GUN_KILL_DESC,count,sentry_gun_kill,streak,
1,strafing_run_kill,medal_scorestreak_blitzkrieg,SPLASHES_STRAFING_RUN_KILL,SPLASHES_STRAFING_RUN_KILL_DESC,count,strafing_run_kill,streak,
1,assault_drone_kill,medal_scorestreak_exterminate,SPLASHES_ASSAULT_DRONE_KILL,SPLASHES_ASSAULT_DRONE_KILL_DESC,count,assault_drone_kill,streak,
1,map_killstreak_kill,medal_scorestreak_opportunist,SPLASHES_MAP_KILLSTREAK_KILL,SPLASHES_MAP_KILLSTREAK_KILL_DESC,count,map_killstreak_kill,streak,
0,coop_killstreak_kill,,SPLASHES_COOP_KILLSTREAK_KILL,,count,coop_killstreak_kill,,
1,uav_earned,medal_scorestreak_lightem_up,KILLSTREAKS_UAV,SPLASHES_CALLED_UAV,count,,streak,
1,warbird_earned,medal_scorestreak_raptor,KILLSTREAKS_WARBIRD,SPLASHES_CALLED_WARBIRD,count,,streak,
1,orbitalsupport_earned,medal_scorestreak_overseer,KILLSTREAKS_ORBITALSUPPORT,SPLASHES_CALLED_PALADIN,count,,streak,
1,orbital_strike_laser_earned,medal_scorestreak_lasershow,KILLSTREAKS_ORBITAL_STRIKE_LASER,SPLASHES_CALLED_VULCAN,count,,streak,
1,orbital_carepackage_earned,medal_scorestreak_relief_fund,KILLSTREAKS_ORBITAL_CAREPACKAGE,SPLASHES_CALLED_CAREPACKAGE,count,,streak,
1,heavy_exosuit_earned,medal_scorestreak_war_machine,KILLSTREAKS_HEAVY_EXO,SPLASHES_CALLED_GOLIATH,count,,streak,
1,missile_strike_earned,medal_scorestreak_icbm,KILLSTREAKS_MISSILE_STRIKE,SPLASHES_CALLED_MISSILE_STRIKE,count,,streak,
1,remote_mg_sentry_turret_earned,medal_scorestreak_maginot,KILLSTREAKS_REMOTE_MG_TURRET,SPLASHES_SETUP_REMOTE_TURRET,count,,streak,
1,strafing_run_airstrike_earned,medal_scorestreak_air_raid,KILLSTREAKS_STRAFING_RUN_AIRSTRIKE,SPLASHES_CALLED_STRAFING_RUN,count,,streak,
1,assault_ugv_earned,medal_scorestreak_ucav_pilot,KILLSTREAKS_GROUND_ASSAULT,SPLASHES_CALLED_ASSAULT_DRONE,count,,streak,
1,recon_ugv_earned,medal_scorestreak_fly_in_the_sky,KILLSTREAKS_RECON_UGV,SPLASHES_CALLED_RECON_DRONE,count,,streak,
1,emp_earned,medal_scorestreak_starfish_prime,KILLSTREAKS_EMP,SPLASHES_USED_SYSTEM_HACK,count,,streak,
1,sharepackage,medal_scorestreak_shared,SPLASHES_SHAREPACKAGE,SPLASHES_SHAREPACKAGE_DESC,count,sharepackage,streak,
1,map_killstreak,medal_scorestreak_hfa,SPLASHES_MAP_KILL_STREAK,SPLASHES_MAP_KILL_STREAK_DESC,count,map_killstreak,streak,
1,killstreak_tag,medal_scorestreak_spotter,SPLASHES_KILL_STREAK_MARKED,SPLASHES_KILL_STREAK_MARKED_DESC,count,,streak,
1,killstreak_join,medal_scorestreak_iceman,SPLASHES_KILL_STREAK_JOINED,SPLASHES_KILL_STREAK_JOINED_DESC,count,,streak,
0,totalGameScore,,,,count,,,
0,scorePerMinute,,,,count,,,
0,mostScorePerLife,,,,count,,,
0,killStreaksUsed,,,,count,,,
0,numMatchesRecorded,,,,count,,,
1,killedBallCarrier,medal_gamemode_firewall,SPLASHES_BALL_KILLED_CARRIER,SPLASHES_BALL_KILLED_CARRIER_DESC,count,,gamemode,
