zone_names,ambience,ambient_name,mix,reverb,filter,occlusion,player_adsr,,
zombie_tuned_default,voices_critical,1200,highshelf,-12,1,,,,
zombie_tuned_default,voices_unfiltered,1200,highshelf,-12,1,,,,
zombie_tuned_default,animals,800,highshelf,-12,1,,,,
zombie_tuned_default,physics,800,highshelf,-12,1,,,,
zombie_tuned_default,battlechatter,800,highshelf,-12,1,,,,
zombie_tuned_default,interface,800,highshelf,-12,1,,,,
zombie_tuned_default,scripted,800,highshelf,-12,1,,,,
zombie_tuned_default,scripted1,800,highshelf,-12,1,,,,
zombie_tuned_default,scripted2,800,highshelf,-12,1,,,,
zombie_tuned_default,scripted3,800,highshelf,-12,1,,,,
zombie_tuned_default,scripted4,300,lowpass,-12,1,,,,
zombie_tuned_default,scripted5,800,highshelf,-12,1,,,,
zombie_tuned_default,unoccluded,20000,lowpass,0,1,,,,
zombie_tuned_default,whizbys,800,highshelf,-12,1,,,,
reverb_names,roomtype,drylevel,wetlevel,fade,,,,,
zmb_ark_ext,scattered_buildings,1,0.2,1,,,,,
zmb_ark_semi_open_small,semi_open_small,1,0.45,0.5,,,,,
zmb_ark_semi_open_med,semi_open_med,1,0.45,0.6,,,,,
zmb_ark_semi_open_large,semi_open_large,1,0.45,0.6,,,,,
zmb_ark_int_tight,tight_vibrant,1,0.3,0.4,,,,,
zmb_ark_int_small_passage,small_passage_vibrant,1,0.4,0.4,,,,,
zmb_ark_int_small,small_size_vibrant,1,0.5,0.4,,,,,
zmb_ark_int_medium,med_size_vibrant,1,0.4,0.4,,,,,
zmb_ark_int_large,large_size_vibrant,1,0.25,0.6,,,,,
zmb_ark_int_hallway,tunnel,1,0.3,0.5,,,,,
dynamic_component,alias,first_event_time_min,first_event_time_max,event_time_min,event_time_max,range_min,range_max,cone_min,cone_max
dynamic_ambience_names,components,,,,,,,,
adsr_zone_player,weapon,adsr,,,,,,,
adsr_zone_npc,weapon,adsr,,,,,,,
adsr_name,att_len,dec_len,sus_len,sus_level,rel_len,,,,
mix_names,volmod,value,fadein,fadeout,,,,,
master_mix,set_all,0.6,0.05,0.05,,,,,
master_mix,big_moment,1,0.05,0.05,,,,,
master_mix,scripted1,1,0.05,0.05,,,,,
master_mix,scripted2,1,0.05,0.05,,,,,
master_mix,scripted3,1,0.05,0.05,,,,,
master_mix,scripted4,1.3,0.05,0.05,Gore Sounds,,,,
master_mix,scripted5,1,0.05,0.05,,,,,
master_mix,dialog_radio,1,0.05,0.05,,,,,
master_mix,dialog_critical,1,0.05,0.05,,,,,
master_mix,dialog_amb,1,0.05,0.05,,,,,
master_mix,chatter_friendly,1,0.05,0.05,,,,,
master_mix,chatter_enemy,1,0.05,0.05,,,,,
master_mix,vox_friendly,1,0.05,0.05,,,,,
master_mix,vox_enemy,1,0.05,0.05,,,,,
master_mix,dialog,1,0.05,0.05,,,,,
master_mix,melee_hit,3,0.05,0.05,,,,,
master_mix,melee_plr,2,0.05,0.05,,,,,
master_mix,tactical_plr_special,1,0.05,0.05,Player Boost Jump,,,,
master_mix,tactical_npc_special,1.8,0.05,0.05,NPC Boost Jump,,,,
master_mix,foley_plr,2,0.05,0.05,,,,,
master_mix,footstep_plr,1,0.05,0.05,,,,,
master_mix,footstep_npc,1.3,0.05,0.05,,,,,
master_mix,footstep_plr_special,1,0.05,0.05,,,,,
master_mix,wpn_foley_plr,1.3,0.05,0.05,,,,,
master_mix,wpn_plr_shot,1.9,0.05,0.05,,,,,
master_mix,wpn_plr_shot_special,1.9,0.05,0.05,,,,,
master_mix,wpn_plr_sub,3,0.05,0.05,,,,,
master_mix,wpn_plr_tail,1,0.05,0.05,,,,,
master_mix,bullet_whizby,2.9,0.05,0.05,,,,,
master_mix,bullet_impact_geo,2.9,0.05,0.05,,,,,
master_mix,explosion_grenade,2,0.05,0.05,,,,,
master_mix,explosion_critical,2,0.05,0.05,,,,,
master_mix,mw3_vehicle_npc,0,0.05,0.05,,,,,
master_mix,bodyfall,2,0.05,0.05,,,,,
master_mix,music,1.2,0.05,0.05,,,,,
master_mix,destruct,3,0.05,0.05,,,,,
master_mix,hud,1.5,0.05,0.05,,,,,
silent,set_all,0,0,,,,,,
bink_mix,set_all,0,0,,,,,,
bink_mix,hud,1,0,,,,,,
horde_silent,scripted5,0,0.05,0.05,,,,,
ark_exterior,scripted5,0,0.05,0.05,,,,,
ark_exterior,amb_emitter_int,0,0.05,0.05,,,,,
ark_exterior,amb_emitter_ext,1,0.05,0.05,,,,,
ark_island,scripted5,0,0.05,0.05,,,,,
ark_island,amb_emitter_int,0,0.05,0.05,,,,,
ark_island,amb_emitter_ext,1,0.05,0.05,,,,,
ark_island,music,0,0.05,0.05,,,,,
ark_semi_open,scripted5,0.501,0.05,0.05,,,,,
ark_semi_open,amb_emitter_int,1,0.05,0.05,,,,,
ark_semi_open,amb_emitter_ext,0.398,0.05,0.05,,,,,
ark_interior,scripted5,1,0.05,0.05,,,,,
ark_interior,amb_emitter_int,1,0.05,0.05,,,,,
ark_interior,amb_emitter_ext,0,0.05,0.05,,,,,
volmod,value,fadein,fadeout,,,,,,
infected,big_moment,1,0.05,0.05,,,,,
infected,scripted1,0.5,0.05,0.05,,,,,
infected,scripted2,0.5,0.05,0.05,,,,,
infected,scripted3,1,0.05,0.05,,,,,
infected,scripted4,0.5,0.05,0.05,,,,,
infected,scripted5,0.5,0.05,0.05,,,,,
infected,dialog_radio,0.5,0.05,0.05,,,,,
infected,dialog_critical,0.5,0.05,0.05,,,,,
infected,dialog_amb,0.5,0.05,0.05,,,,,
infected,chatter_friendly,0.5,0.05,0.05,,,,,
infected,chatter_enemy,0.5,0.05,0.05,,,,,
infected,vox_friendly,0.5,0.05,0.05,,,,,
infected,vox_enemy,0.5,0.05,0.05,,,,,
infected,dialog,1,0.05,0.05,,,,,
infected,melee_hit,3,0.05,0.05,,,,,
infected,melee_plr,2,0.05,0.05,,,,,
infected,tactical_plr_special,1,0.05,0.05,,,,,
infected,tactical_npc_special,0.5,0.05,0.05,,,,,
infected,foley_plr,2,0.05,0.05,,,,,
infected,footstep_plr,2,0.05,0.05,,,,,
infected,footstep_npc,0.5,0.05,0.05,,,,,
infected,footstep_plr_special,2,0.05,0.05,,,,,
infected,wpn_foley_plr,2,0.05,0.05,,,,,
infected,wpn_plr_shot,1.9,0.05,0.05,,,,,
infected,wpn_plr_shot_special,1.9,0.05,0.05,,,,,
infected,wpn_plr_sub,3,0.05,0.05,,,,,
infected,wpn_plr_tail,1,0.05,0.05,,,,,
infected,bullet_whizby,0.5,0.05,0.05,,,,,
infected,bullet_impact_geo,0.5,0.05,0.05,,,,,
infected,explosion_grenade,2,0.05,0.05,,,,,
infected,mw3_vehicle_npc,0,0.05,0.05,,,,,
infected,bodyfall,0.5,0.05,0.05,,,,,
infected,music,0,0.05,0.05,,,,,
infected,amb_emitter_int,0,0.05,0.05,,,,,
infected,amb_emitter_ext,0,0.05,0.05,,,,,
infected,destruct,1,0.05,0.05,,,,,
infected,scripted10,1,0.05,0.05,,,,,
mute_security,scripted10,0,0.05,0.05,,,,,
mute_security,scripted9,0,2,3,,,,,
mute_security2,scripted10,0,0.05,0.05,,,,,
