zone_names,ambience,ambient_name,mix,reverb,filter,occlusion,player_adsr,,
zombie_tuned_default,unoccluded,20000,lowpass,0,1,,,,
zombie_tuned_default,whizbys,800,highshelf,-12,1,,,,
reverb_names,roomtype,drylevel,wetlevel,fade,,,,,
zmb_brg_ext,city_street,1,0.3,1,,,,,
zmb_brg_warehouse_int,large_size_vibrant,1,0.1,0.5,,,,,
zmb_brg_restaurant_int,alcove_wood,1,0.3,0.5,,,,,
zmb_brg_car_wash,small_size_vibrant,1,0.1,0.7,,,,,
zmb_brg_station,alcove_metal,1,0.4,0.5,,,,,
zmb_brg_tunnel,small_size_vibrant,1,0.4,1,,,,,
zmb_brg_cargo_vault,alcove_metal,1,0.3,0.5,,,,,
zmb_brg_sewer_cave_01,hallway_metal,1,0.5,1,,,,,
zmb_brg_sewer_cave_02,med_size_vibrant,1,0.3,1,,,,,
zmb_brg_sewer_cave_03,med_size_vibrant,1,0.3,1,,,,,
zmb_brg_sewer_cave_04,med_size_vibrant,1,0.3,1,,,,,
zmb_brg_sewer_halls,hallway_metal,1,0.5,1,,,,,
zmb_brg_sewer_main,large_size_vibrant,1,0.3,1,,,,,
zmb_brg_sewer_bottom,tunnel,1,0.5,0.8,,,,,
zmb_brg_atlas_open,rooftop,1,0.5,0.5,,,,,
zmb_brg_atrium,hallway_metal,1,0.7,0.5,,,,,
zmb_brg_atrium_entrance,tunnel,1,0.3,0.5,,,,,
dynamic_component,alias,first_event_time_min,first_event_time_max,event_time_min,event_time_max,range_min,range_max,cone_min,cone_max
concrete_crumble,concrete_crumble_ext,2,5,15,30,550,1000,,
dust_debris,dust_debris_ext,1,6,7,12,500,850,,
dust_debris_rock,dust_debris_rock_ext,5,10,15,25,500,850,,
wind_litter,wind_gust_litter,3,4,5,8,500,850,,
foliage_movement_dyn,foliage_movement,3,5,7,9,500,850,,
sewer_debris,sewer_debris_int,3,7,10,15,550,900,,
drips_cave,drips_cave_int,2,15,3,25,550,800,,
pipe_drips,pipe_drips_int,1,10,7,12,550,800,,
drips_entrance,drips_cave_entrance,5,15,5,15,550,800,,
dust_debris_int,dust_debris_int,3,10,10,17,550,1500,,
metal_creak,metal_creak_int,2,15,7,17,550,1500,,
crows_caw,crows_caw_ext,2,15,15,25,650,1500,,
wood_debris,wood_debris_settle,5,7,5,8,100,300,,
glass_debris,glass_debris_int,5,20,20,25,150,450,,
metal_debris,metal_debris_int,3,15,15,25,550,1500,,
metal_debris_warehouse,metal_debris_int,2,5,5,12,550,1500,,
sml_metal_stress,metal_stress_sml,3,10,7,12,150,300,,
metal_stress,metal_stress_int,3,10,7,15,550,1500,,
bugs,bug_skuttle,2,6,5,7,200,300,,
rats,rats_squeak,5,10,7,15,450,1000,,
warehouse_dust_debris,warehouse_dust,2,5,3,6,100,550,,
dynamic_ambience_names,components,,,,,,,,
damb_ext_burgertown,concrete_crumble + dust_debris + dust_debris_rock + wind_litter + foliage_movement_dyn + crows_caw,,,,,,,,
damb_int_sewer,sewer_debris + drips_cave + pipe_drips + drips_entrance + bugs + rats,,,,,,,,
damb_int_burgertown,dust_debris_int,,,,,,,,
damb_int_burgertown_debris,wood_debris + glass_debris + sml_metal_stress,,,,,,,,
damb_int_warehouse,metal_creak +  metal_debris_warehouse + metal_stress + warehouse_dust_debris + sml_metal_stress,,,,,,,,
adsr_zone_player,weapon,adsr,,,,,,,
adsr_zone_npc,weapon,adsr,,,,,,,
adsr_name,att_len,dec_len,sus_len,sus_level,rel_len,,,,
mix_names,volmod,value,fadein,fadeout,,,,,
master_mix,set_all,0.6,0.05,0.05,,,,,
master_mix,big_moment,1,0.05,0.05,,,,,
master_mix,scripted1,1,0.05,0.05,,,,,
master_mix,scripted2,1,0.05,0.05,,,,,
master_mix,scripted3,1,0.05,0.05,,,,,
master_mix,scripted4,1.3,0.05,0.05,Gore Sounds,,,,
master_mix,scripted5,1,0.05,0.05,,,,,
master_mix,dialog_radio,1,0.05,0.05,,,,,
master_mix,dialog_critical,1,0.05,0.05,,,,,
master_mix,dialog_amb,1,0.05,0.05,,,,,
master_mix,chatter_friendly,1,0.05,0.05,,,,,
master_mix,chatter_enemy,1,0.05,0.05,,,,,
master_mix,vox_friendly,1,0.05,0.05,,,,,
master_mix,vox_enemy,1,0.05,0.05,,,,,
master_mix,dialog,1,0.05,0.05,,,,,
master_mix,melee_hit,3,0.05,0.05,,,,,
master_mix,melee_plr,2,0.05,0.05,,,,,
master_mix,tactical_plr_special,1,0.05,0.05,Player Boost Jump,,,,
master_mix,tactical_npc_special,1.8,0.05,0.05,NPC Boost Jump,,,,
master_mix,foley_plr,2,0.05,0.05,,,,,
master_mix,footstep_plr,1,0.05,0.05,,,,,
master_mix,footstep_npc,1.3,0.05,0.05,,,,,
master_mix,footstep_plr_special,1,0.05,0.05,,,,,
master_mix,wpn_foley_plr,1.3,0.05,0.05,,,,,
master_mix,wpn_plr_shot,1.9,0.05,0.05,,,,,
master_mix,wpn_plr_shot_special,1.9,0.05,0.05,,,,,
master_mix,wpn_plr_sub,3,0.05,0.05,,,,,
master_mix,wpn_plr_tail,1,0.05,0.05,,,,,
master_mix,bullet_whizby,2.9,0.05,0.05,,,,,
master_mix,bullet_impact_geo,2.9,0.05,0.05,,,,,
master_mix,explosion_grenade,2,0.05,0.05,,,,,
master_mix,mw3_vehicle_npc,0,0.05,0.05,,,,,
master_mix,bodyfall,2,0.05,0.05,,,,,
master_mix,music,1.2,0.05,0.05,,,,,
master_mix,destruct,3,0.05,0.05,,,,,
silent,set_all,0,0,,,,,,
horde_silent,scripted5,0,0.05,0.05,,,,,
brg_exterior,scripted9,0,0.05,0.05,,,,,
brg_exterior,amb_emitter_int,0,0.05,0.05,,,,,
brg_exterior,amb_emitter_ext,1,0.05,0.05,,,,,
brg_interior,amb_emitter_int,1,0.05,0.05,,,,,
brg_interior,amb_emitter_ext,0.251,0.05,0.05,,,,,
brg_interior,scripted9,0,0.05,0.05,,,,,
brg_sewers,amb_emitter_int,1,0.05,0.05,,,,,
brg_sewers,amb_emitter_ext,0.251,0.05,0.05,,,,,
brg_sewers,scripted10,0,0.05,0.05,,,,,
volmod,value,fadein,fadeout,,,,,,
infected,big_moment,1,0.05,0.05,,,,,
infected,scripted1,0.5,0.05,0.05,,,,,
infected,scripted2,0.5,0.05,0.05,,,,,
infected,scripted3,1,0.05,0.05,,,,,
infected,scripted4,0.5,0.05,0.05,,,,,
infected,scripted5,0.5,0.05,0.05,,,,,
infected,dialog_radio,0.5,0.05,0.05,,,,,
infected,dialog_critical,0.5,0.05,0.05,,,,,
infected,dialog_amb,0.5,0.05,0.05,,,,,
infected,chatter_friendly,0.5,0.05,0.05,,,,,
infected,chatter_enemy,0.5,0.05,0.05,,,,,
infected,vox_friendly,0.5,0.05,0.05,,,,,
infected,vox_enemy,0.5,0.05,0.05,,,,,
infected,dialog,1,0.05,0.05,,,,,
infected,melee_hit,3,0.05,0.05,,,,,
infected,melee_plr,2,0.05,0.05,,,,,
infected,tactical_plr_special,1,0.05,0.05,,,,,
infected,tactical_npc_special,0.5,0.05,0.05,,,,,
infected,foley_plr,2,0.05,0.05,,,,,
infected,footstep_plr,2,0.05,0.05,,,,,
infected,footstep_npc,0.5,0.05,0.05,,,,,
infected,footstep_plr_special,2,0.05,0.05,,,,,
infected,wpn_foley_plr,2,0.05,0.05,,,,,
infected,wpn_plr_shot,1.9,0.05,0.05,,,,,
infected,wpn_plr_shot_special,1.9,0.05,0.05,,,,,
infected,wpn_plr_sub,3,0.05,0.05,,,,,
infected,wpn_plr_tail,1,0.05,0.05,,,,,
infected,bullet_whizby,0.5,0.05,0.05,,,,,
infected,bullet_impact_geo,0.5,0.05,0.05,,,,,
infected,explosion_grenade,2,0.05,0.05,,,,,
infected,mw3_vehicle_npc,0,0.05,0.05,,,,,
infected,bodyfall,0.5,0.05,0.05,,,,,
infected,music,0,0.05,0.05,,,,,
infected,amb_emitter_int,0,0.05,0.05,,,,,
infected,amb_emitter_ext,0,0.05,0.05,,,,,
infected,destruct,1,0.05,0.05,,,,,
